group,scenario,variant,round,iterations,total_ns,ns_per_iteration,events
decode,mixed_id_after_event,fused,22,21,2789845,132849.7619047619,1001
decode,mixed_id_after_event,combined,23,39,2939285,75366.28205128205,1001
decode,mixed_id_after_event,core,23,23,2959943,128693.17391304347,1001
decode,mixed_id_after_event,baseline,23,21,2746568,130788.95238095238,1001
decode,mixed_id_after_event,simd,23,25,3018982,120759.28,1001
decode,mixed_id_after_event,fused,23,21,2796941,133187.66666666666,1001
decode,mixed_id_after_event,fused,24,21,2774309,132109.95238095237,1001
decode,mixed_id_after_event,core,24,23,2966198,128965.13043478261,1001
decode,mixed_id_after_event,baseline,24,21,2795828,133134.66666666666,1001
decode,mixed_id_after_event,combined,24,39,2932940,75203.58974358975,1001
decode,mixed_id_after_event,simd,24,25,2959774,118390.96,1001
decode,mixed_id_after_event,fused,25,21,2779013,132333.95238095237,1001
decode,mixed_id_after_event,combined,25,39,2941623,75426.23076923077,1001
decode,mixed_id_after_event,core,25,23,2964706,128900.26086956522,1001
decode,mixed_id_after_event,simd,25,25,2964356,118574.24,1001
decode,mixed_id_after_event,baseline,25,21,2748406,130876.47619047618,1001
decode,mixed_id_after_event,baseline,26,21,2785312,132633.90476190476,1001
decode,mixed_id_after_event,simd,26,25,2944201,117768.04,1001
decode,mixed_id_after_event,fused,26,21,2786812,132705.33333333334,1001
decode,mixed_id_after_event,core,26,23,2993806,130165.47826086957,1001
decode,mixed_id_after_event,combined,26,39,3007687,77120.17948717948,1001
decode,mixed_id_after_event,core,27,23,2972128,129222.95652173914,1001
decode,mixed_id_after_event,fused,27,21,2851183,135770.61904761905,1001
decode,mixed_id_after_event,baseline,27,21,2785369,132636.61904761905,1001
decode,mixed_id_after_event,combined,27,39,2959204,75877.02564102564,1001
decode,mixed_id_after_event,simd,27,25,2982415,119296.6,1001
decode,mixed_id_after_event,fused,28,21,2845851,135516.7142857143,1001
decode,mixed_id_after_event,combined,28,39,2931647,75170.43589743589,1001
decode,mixed_id_after_event,simd,28,25,2963875,118555,1001
decode,mixed_id_after_event,baseline,28,21,2748551,130883.38095238095,1001
decode,mixed_id_after_event,core,28,23,2980079,129568.65217391304,1001
decode,mixed_id_after_event,simd,29,25,2958001,118320.04,1001
decode,mixed_id_after_event,core,29,23,2931642,127462.69565217392,1001
decode,mixed_id_after_event,fused,29,21,2788918,132805.61904761905,1001
decode,mixed_id_after_event,combined,29,39,2935721,75274.89743589744,1001
decode,mixed_id_after_event,baseline,29,21,2847247,135583.19047619047,1001
decode,mixed_id_after_event,combined,30,39,2918019,74821,1001
decode,mixed_id_after_event,core,30,23,2936411,127670.04347826086,1001
decode,mixed_id_after_event,simd,30,25,2963577,118543.08,1001
decode,mixed_id_after_event,fused,30,21,2839833,135230.14285714287,1001
decode,mixed_id_after_event,baseline,30,21,2772132,132006.2857142857,1001
decode_json,mixed_id_after_event,baseline,0,2,2144367,1072183.5,1001
decode_json,mixed_id_after_event,core,0,2,2207517,1103758.5,1001
decode_json,mixed_id_after_event,combined,0,3,2981170,993723.3333333334,1001
decode_json,mixed_id_after_event,fused,0,2,2165857,1082928.5,1001
decode_json,mixed_id_after_event,json_only,0,3,2729115,909705,1001
decode_json,mixed_id_after_event,simd,0,2,2117549,1058774.5,1001
decode_json,mixed_id_after_event,combined,1,3,2993741,997913.6666666666,1001
decode_json,mixed_id_after_event,simd,1,2,2115976,1057988,1001
decode_json,mixed_id_after_event,baseline,1,2,2171174,1085587,1001
decode_json,mixed_id_after_event,json_only,1,3,2791994,930664.6666666666,1001
decode_json,mixed_id_after_event,core,1,2,2183134,1091567,1001
decode_json,mixed_id_after_event,fused,1,2,2161379,1080689.5,1001
decode_json,mixed_id_after_event,core,2,2,2179513,1089756.5,1001
decode_json,mixed_id_after_event,simd,2,2,2114060,1057030,1001
decode_json,mixed_id_after_event,combined,2,3,2985909,995303,1001
decode_json,mixed_id_after_event,json_only,2,3,2747057,915685.6666666666,1001
decode_json,mixed_id_after_event,fused,2,2,2219062,1109531,1001
decode_json,mixed_id_after_event,baseline,2,2,2150769,1075384.5,1001
decode_json,mixed_id_after_event,baseline,3,2,2180438,1090219,1001
decode_json,mixed_id_after_event,json_only,3,3,2734199,911399.6666666666,1001
decode_json,mixed_id_after_event,combined,3,3,3002338,1000779.3333333334,1001
decode_json,mixed_id_after_event,fused,3,2,2187683,1093841.5,1001
decode_json,mixed_id_after_event,core,3,2,2143610,1071805,1001
decode_json,mixed_id_after_event,simd,3,2,2118919,1059459.5,1001
decode_json,mixed_id_after_event,json_only,4,3,2719195,906398.3333333334,1001
decode_json,mixed_id_after_event,simd,4,2,2127469,1063734.5,1001
decode_json,mixed_id_after_event,fused,4,2,2150138,1075069,1001
decode_json,mixed_id_after_event,combined,4,3,3026408,1008802.6666666666,1001
decode_json,mixed_id_after_event,core,4,2,2179393,1089696.5,1001
decode_json,mixed_id_after_event,baseline,4,2,2184831,1092415.5,1001
decode_json,mixed_id_after_event,simd,5,2,2122410,1061205,1001
decode_json,mixed_id_after_event,baseline,5,2,2152409,1076204.5,1001
decode_json,mixed_id_after_event,json_only,5,3,2734175,911391.6666666666,1001
decode_json,mixed_id_after_event,core,5,2,2160508,1080254,1001
decode_json,mixed_id_after_event,fused,5,2,2167269,1083634.5,1001
decode_json,mixed_id_after_event,combined,5,3,3045577,1015192.3333333334,1001
decode_json,mixed_id_after_event,baseline,6,2,2140882,1070441,1001
decode_json,mixed_id_after_event,json_only,6,3,2716597,905532.3333333334,1001
decode_json,mixed_id_after_event,simd,6,2,2182599,1091299.5,1001
decode_json,mixed_id_after_event,fused,6,2,2174071,1087035.5,1001
decode_json,mixed_id_after_event,core,6,2,2178102,1089051,1001
decode_json,mixed_id_after_event,combined,6,3,2994188,998062.6666666666,1001
decode_json,mixed_id_after_event,fused,7,2,2211592,1105796,1001
decode_json,mixed_id_after_event,combined,7,3,3006247,1002082.3333333334,1001
decode_json,mixed_id_after_event,simd,7,2,2141371,1070685.5,1001
decode_json,mixed_id_after_event,json_only,7,3,2726457,908819,1001
decode_json,mixed_id_after_event,baseline,7,2,2150085,1075042.5,1001
decode_json,mixed_id_after_event,core,7,2,2147477,1073738.5,1001
decode_json,mixed_id_after_event,baseline,8,2,2168156,1084078,1001
decode_json,mixed_id_after_event,core,8,2,2151903,1075951.5,1001
decode_json,mixed_id_after_event,combined,8,3,3037579,1012526.3333333334,1001
decode_json,mixed_id_after_event,fused,8,2,2164233,1082116.5,1001
decode_json,mixed_id_after_event,simd,8,2,2219812,1109906,1001
decode_json,mixed_id_after_event,json_only,8,3,2803188,934396,1001
decode_json,mixed_id_after_event,core,9,2,2569252,1284626,1001
decode_json,mixed_id_after_event,simd,9,2,2758760,1379380,1001
decode_json,mixed_id_after_event,baseline,9,2,2796757,1398378.5,1001
decode_json,mixed_id_after_event,combined,9,3,4187022,1395674,1001
decode_json,mixed_id_after_event,fused,9,2,3109855,1554927.5,1001
decode_json,mixed_id_after_event,json_only,9,3,3801631,1267210.3333333333,1001
decode_json,mixed_id_after_event,simd,10,2,3098618,1549309,1001
decode_json,mixed_id_after_event,baseline,10,2,3001940,1500970,1001
decode_json,mixed_id_after_event,combined,10,3,4662390,1554130,1001
decode_json,mixed_id_after_event,json_only,10,3,3665956,1221985.3333333333,1001
decode_json,mixed_id_after_event,core,10,2,2999633,1499816.5,1001
decode_json,mixed_id_after_event,fused,10,2,3078227,1539113.5,1001
decode_json,mixed_id_after_event,combined,11,3,3812067,1270689,1001
decode_json,mixed_id_after_event,fused,11,2,3102668,1551334,1001
decode_json,mixed_id_after_event,json_only,11,3,3741771,1247257,1001
decode_json,mixed_id_after_event,baseline,11,2,2945593,1472796.5,1001
decode_json,mixed_id_after_event,simd,11,2,2815509,1407754.5,1001
decode_json,mixed_id_after_event,core,11,2,3439039,1719519.5,1001
decode_json,mixed_id_after_event,json_only,12,3,4428335,1476111.6666666667,1001
decode_json,mixed_id_after_event,combined,12,3,5123549,1707849.6666666667,1001
decode_json,mixed_id_after_event,simd,12,2,3459227,1729613.5,1001
decode_json,mixed_id_after_event,core,12,2,3344237,1672118.5,1001
decode_json,mixed_id_after_event,baseline,12,2,3354213,1677106.5,1001
decode_json,mixed_id_after_event,fused,12,2,3778083,1889041.5,1001
decode_json,mixed_id_after_event,fused,13,2,3347611,1673805.5,1001
decode_json,mixed_id_after_event,baseline,13,2,3673978,1836989,1001
decode_json,mixed_id_after_event,simd,13,2,3011303,1505651.5,1001
decode_json,mixed_id_after_event,json_only,13,3,4513539,1504513,1001
decode_json,mixed_id_after_event,core,13,2,3263290,1631645,1001
decode_json,mixed_id_after_event,combined,13,3,4863058,1621019.3333333333,1001
decode_json,mixed_id_after_event,fused,14,2,3511297,1755648.5,1001
decode_json,mixed_id_after_event,core,14,2,3457993,1728996.5,1001
decode_json,mixed_id_after_event,combined,14,3,4588972,1529657.3333333333,1001
decode_json,mixed_id_after_event,json_only,14,3,4113561,1371187,1001
decode_json,mixed_id_after_event,baseline,14,2,3383763,1691881.5,1001
decode_json,mixed_id_after_event,simd,14,2,3556706,1778353,1001
decode_json,mixed_id_after_event,core,15,2,3518331,1759165.5,1001
decode_json,mixed_id_after_event,json_only,15,3,3422276,1140758.6666666667,1001
decode_json,mixed_id_after_event,fused,15,2,2517783,1258891.5,1001
decode_json,mixed_id_after_event,simd,15,2,2327110,1163555,1001
decode_json,mixed_id_after_event,combined,15,3,3308829,1102943,1001
decode_json,mixed_id_after_event,baseline,15,2,2515974,1257987,1001
decode_json,mixed_id_after_event,baseline,16,2,2341427,1170713.5,1001
decode_json,mixed_id_after_event,combined,16,3,3370287,1123429,1001
decode_json,mixed_id_after_event,core,16,2,2762899,1381449.5,1001
decode_json,mixed_id_after_event,fused,16,2,3333797,1666898.5,1001
decode_json,mixed_id_after_event,json_only,16,3,3788152,1262717.3333333333,1001
decode_json,mixed_id_after_event,simd,16,2,2809318,1404659,1001
decode_json,mixed_id_after_event,combined,17,3,3490884,1163628,1001
decode_json,mixed_id_after_event,baseline,17,2,2376903,1188451.5,1001
decode_json,mixed_id_after_event,simd,17,2,2409616,1204808,1001
decode_json,mixed_id_after_event,fused,17,2,2468441,1234220.5,1001
decode_json,mixed_id_after_event,json_only,17,3,3161345,1053781.6666666667,1001
decode_json,mixed_id_after_event,core,17,2,2958572,1479286,1001
decode_json,mixed_id_after_event,baseline,18,2,2507936,1253968,1001
decode_json,mixed_id_after_event,combined,18,3,3813547,1271182.3333333333,1001
decode_json,mixed_id_after_event,fused,18,2,2683361,1341680.5,1001
decode_json,mixed_id_after_event,simd,18,2,2460300,1230150,1001
decode_json,mixed_id_after_event,core,18,2,2357780,1178890,1001
decode_json,mixed_id_after_event,json_only,18,3,2877843,959281,1001
decode_json,mixed_id_after_event,json_only,19,3,2835861,945287,1001
decode_json,mixed_id_after_event,core,19,2,2227157,1113578.5,1001
decode_json,mixed_id_after_event,baseline,19,2,2161629,1080814.5,1001
decode_json,mixed_id_after_event,combined,19,3,3155579,1051859.6666666667,1001
decode_json,mixed_id_after_event,simd,19,2,2279992,1139996,1001
decode_json,mixed_id_after_event,fused,19,2,2298329,1149164.5,1001
decode_json,mixed_id_after_event,baseline,20,2,2240985,1120492.5,1001
decode_json,mixed_id_after_event,core,20,2,2181835,1090917.5,1001
decode_json,mixed_id_after_event,json_only,20,3,2732551,910850.3333333334,1001
decode_json,mixed_id_after_event,combined,20,3,3033122,1011040.6666666666,1001
decode_json,mixed_id_after_event,simd,20,2,2126948,1063474,1001
decode_json,mixed_id_after_event,fused,20,2,2158714,1079357,1001
decode_json,mixed_id_after_event,fused,21,2,2152473,1076236.5,1001
decode_json,mixed_id_after_event,combined,21,3,3018272,1006090.6666666666,1001
decode_json,mixed_id_after_event,core,21,2,2144475,1072237.5,1001
decode_json,mixed_id_after_event,json_only,21,3,2734896,911632,1001
decode_json,mixed_id_after_event,baseline,21,2,2223377,1111688.5,1001
decode_json,mixed_id_after_event,simd,21,2,2127658,1063829,1001
decode_json,mixed_id_after_event,json_only,22,3,2724449,908149.6666666666,1001
decode_json,mixed_id_after_event,core,22,2,2178798,1089399,1001
decode_json,mixed_id_after_event,baseline,22,2,2137066,1068533,1001
decode_json,mixed_id_after_event,simd,22,2,2111122,1055561,1001
decode_json,mixed_id_after_event,fused,22,2,2163297,1081648.5,1001
decode_json,mixed_id_after_event,combined,22,3,3036200,1012066.6666666666,1001
decode_json,mixed_id_after_event,simd,23,2,2115414,1057707,1001
decode_json,mixed_id_after_event,core,23,2,2182297,1091148.5,1001
decode_json,mixed_id_after_event,fused,23,2,2171235,1085617.5,1001
decode_json,mixed_id_after_event,combined,23,3,3004491,1001497,1001
decode_json,mixed_id_after_event,json_only,23,3,2736792,912264,1001
decode_json,mixed_id_after_event,baseline,23,2,2167362,1083681,1001
decode_json,mixed_id_after_event,fused,24,2,2184399,1092199.5,1001
decode_json,mixed_id_after_event,core,24,2,2208243,1104121.5,1001
decode_json,mixed_id_after_event,simd,24,2,2143760,1071880,1001
decode_json,mixed_id_after_event,json_only,24,3,2730973,910324.3333333334,1001
decode_json,mixed_id_after_event,combined,24,3,3010435,1003478.3333333334,1001
decode_json,mixed_id_after_event,baseline,24,2,2160260,1080130,1001
decode_json,mixed_id_after_event,fused,25,2,2161332,1080666,1001
decode_json,mixed_id_after_event,core,25,2,2180653,1090326.5,1001
decode_json,mixed_id_after_event,simd,25,2,2112811,1056405.5,1001
decode_json,mixed_id_after_event,baseline,25,2,2145059,1072529.5,1001
decode_json,mixed_id_after_event,json_only,25,3,2732931,910977,1001
decode_json,mixed_id_after_event,combined,25,3,3025592,1008530.6666666666,1001
decode_json,mixed_id_after_event,core,26,2,2147707,1073853.5,1001
decode_json,mixed_id_after_event,combined,26,3,3005128,1001709.3333333334,1001
decode_json,mixed_id_after_event,baseline,26,2,2176418,1088209,1001
decode_json,mixed_id_after_event,fused,26,2,2191516,1095758,1001
decode_json,mixed_id_after_event,simd,26,2,2119061,1059530.5,1001
decode_json,mixed_id_after_event,json_only,26,3,2729825,909941.6666666666,1001
decode_json,mixed_id_after_event,json_only,27,3,2733724,911241.3333333334,1001
decode_json,mixed_id_after_event,core,27,2,2171253,1085626.5,1001
decode_json,mixed_id_after_event,combined,27,3,2985129,995043,1001
decode_json,mixed_id_after_event,baseline,27,2,2185182,1092591,1001
decode_json,mixed_id_after_event,simd,27,2,2128778,1064389,1001
decode_json,mixed_id_after_event,fused,27,2,2170177,1085088.5,1001
decode_json,mixed_id_after_event,fused,28,2,2145274,1072637,1001
decode_json,mixed_id_after_event,simd,28,2,2125025,1062512.5,1001
decode_json,mixed_id_after_event,json_only,28,3,2715021,905007,1001
decode_json,mixed_id_after_event,core,28,2,2210392,1105196,1001
decode_json,mixed_id_after_event,baseline,28,2,2178751,1089375.5,1001
decode_json,mixed_id_after_event,combined,28,3,3000729,1000243,1001
decode_json,mixed_id_after_event,simd,29,2,2110180,1055090,1001
decode_json,mixed_id_after_event,json_only,29,3,2730570,910190,1001
decode_json,mixed_id_after_event,baseline,29,2,2165396,1082698,1001
decode_json,mixed_id_after_event,core,29,2,2173668,1086834,1001
decode_json,mixed_id_after_event,combined,29,3,2994495,998165,1001
decode_json,mixed_id_after_event,fused,29,2,2196061,1098030.5,1001
decode_json,mixed_id_after_event,combined,30,3,2984570,994856.6666666666,1001
decode_json,mixed_id_after_event,json_only,30,3,2727148,909049.3333333334,1001
decode_json,mixed_id_after_event,baseline,30,2,2153265,1076632.5,1001
decode_json,mixed_id_after_event,simd,30,2,2105796,1052898,1001
decode_json,mixed_id_after_event,fused,30,2,2166989,1083494.5,1001
decode_json,mixed_id_after_event,core,30,2,2231738,1115869,1001
decode,mixed_id_after_1460,core,0,24,2871868,119661.16666666667,1001
decode,mixed_id_after_1460,combined,0,38,2963342,77982.68421052632,1001
decode,mixed_id_after_1460,baseline,0,21,2778783,132323,1001
decode,mixed_id_after_1460,fused,0,22,2917316,132605.27272727274,1001
decode,mixed_id_after_1460,simd,0,25,2921376,116855.04,1001
decode,mixed_id_after_1460,core,1,24,2891275,120469.79166666667,1001
decode,mixed_id_after_1460,baseline,1,21,2748261,130869.57142857143,1001
decode,mixed_id_after_1460,simd,1,25,2952767,118110.68,1001
decode,mixed_id_after_1460,fused,1,22,2908731,132215.04545454544,1001
decode,mixed_id_after_1460,combined,1,38,2945054,77501.42105263157,1001
decode,mixed_id_after_1460,core,2,24,2810574,117107.25,1001
decode,mixed_id_after_1460,fused,2,22,2920409,132745.86363636365,1001
decode,mixed_id_after_1460,baseline,2,21,2797508,133214.66666666666,1001
decode,mixed_id_after_1460,simd,2,25,2898113,115924.52,1001
decode,mixed_id_after_1460,combined,2,38,2919617,76832.02631578948,1001
decode,mixed_id_after_1460,baseline,3,21,2825932,134568.19047619047,1001
decode,mixed_id_after_1460,fused,3,22,2916083,132549.22727272726,1001
decode,mixed_id_after_1460,combined,3,38,2932071,77159.76315789473,1001
decode,mixed_id_after_1460,core,3,24,2853094,118878.91666666667,1001
decode,mixed_id_after_1460,simd,3,25,3993798,159751.92,1001
decode,mixed_id_after_1460,baseline,4,21,3109168,148055.61904761905,1001
decode,mixed_id_after_1460,simd,4,25,2910831,116433.24,1001
decode,mixed_id_after_1460,combined,4,38,2932751,77177.65789473684,1001
decode,mixed_id_after_1460,fused,4,22,2965854,134811.54545454544,1001
decode,mixed_id_after_1460,core,4,24,2821604,117566.83333333333,1001
decode,mixed_id_after_1460,simd,5,25,2932238,117289.52,1001
decode,mixed_id_after_1460,fused,5,22,2938575,133571.5909090909,1001
decode,mixed_id_after_1460,baseline,5,21,2767029,131763.2857142857,1001
decode,mixed_id_after_1460,combined,5,38,2936429,77274.44736842105,1001
decode,mixed_id_after_1460,core,5,24,2831065,117961.04166666667,1001
decode,mixed_id_after_1460,simd,6,25,2916442,116657.68,1001
decode,mixed_id_after_1460,fused,6,22,2894285,131558.4090909091,1001
decode,mixed_id_after_1460,baseline,6,21,2770280,131918.09523809524,1001
decode,mixed_id_after_1460,core,6,24,2809500,117062.5,1001
decode,mixed_id_after_1460,combined,6,38,2921196,76873.57894736843,1001
decode,mixed_id_after_1460,simd,7,25,2953234,118129.36,1001
decode,mixed_id_after_1460,core,7,24,2790982,116290.91666666667,1001
decode,mixed_id_after_1460,combined,7,38,2930883,77128.5,1001
decode,mixed_id_after_1460,baseline,7,21,2755902,131233.42857142858,1001
decode,mixed_id_after_1460,fused,7,22,2918441,132656.4090909091,1001
decode,mixed_id_after_1460,combined,8,38,3043588,80094.42105263157,1001
decode,mixed_id_after_1460,baseline,8,21,2926805,139371.66666666666,1001
decode,mixed_id_after_1460,core,8,24,2938266,122427.75,1001
decode,mixed_id_after_1460,simd,8,25,2953863,118154.52,1001
decode,mixed_id_after_1460,fused,8,22,2907791,132172.31818181818,1001
decode,mixed_id_after_1460,fused,9,22,2917066,132593.9090909091,1001
decode,mixed_id_after_1460,combined,9,38,2927469,77038.65789473684,1001
decode,mixed_id_after_1460,simd,9,25,2909762,116390.48,1001
decode,mixed_id_after_1460,core,9,24,2836873,118203.04166666667,1001
decode,mixed_id_after_1460,baseline,9,21,2874836,136896.95238095237,1001
decode,mixed_id_after_1460,combined,10,38,2939128,77345.47368421052,1001
decode,mixed_id_after_1460,fused,10,22,2968318,134923.54545454544,1001
decode,mixed_id_after_1460,baseline,10,21,2822158,134388.47619047618,1001
decode,mixed_id_after_1460,core,10,24,2820110,117504.58333333333,1001
decode,mixed_id_after_1460,simd,10,25,2955810,118232.4,1001
decode,mixed_id_after_1460,core,11,24,2848008,118667,1001
decode,mixed_id_after_1460,fused,11,22,2993401,136063.68181818182,1001
decode,mixed_id_after_1460,combined,11,38,3012651,79280.28947368421,1001
decode,mixed_id_after_1460,simd,11,25,2903468,116138.72,1001
decode,mixed_id_after_1460,baseline,11,21,2820041,134287.66666666666,1001
decode,mixed_id_after_1460,combined,12,38,2964969,78025.5,1001
decode,mixed_id_after_1460,baseline,12,21,2738053,130383.47619047618,1001
decode,mixed_id_after_1460,core,12,24,2862748,119281.16666666667,1001
decode,mixed_id_after_1460,simd,12,25,3022536,120901.44,1001
decode,mixed_id_after_1460,fused,12,22,2945034,133865.18181818182,1001
decode,mixed_id_after_1460,core,13,24,2853096,118879,1001
decode,mixed_id_after_1460,fused,13,22,2907535,132160.68181818182,1001
decode,mixed_id_after_1460,baseline,13,21,2753765,131131.66666666666,1001
decode,mixed_id_after_1460,simd,13,25,2928214,117128.56,1001
decode,mixed_id_after_1460,combined,13,38,2929059,77080.5,1001
decode,mixed_id_after_1460,combined,14,38,2932864,77180.63157894737,1001
decode,mixed_id_after_1460,fused,14,22,2904877,132039.86363636365,1001
decode,mixed_id_after_1460,core,14,24,2846598,118608.25,1001
decode,mixed_id_after_1460,baseline,14,21,2777417,132257.95238095237,1001
decode,mixed_id_after_1460,simd,14,25,2918949,116757.96,1001
decode,mixed_id_after_1460,combined,15,38,2911811,76626.6052631579,1001
decode,mixed_id_after_1460,core,15,24,2847222,118634.25,1001
decode,mixed_id_after_1460,simd,15,25,2911848,116473.92,1001
decode,mixed_id_after_1460,baseline,15,21,2812082,133908.66666666666,1001
decode,mixed_id_after_1460,fused,15,22,2909158,132234.45454545456,1001
decode,mixed_id_after_1460,baseline,16,21,2812670,133936.66666666666,1001
decode,mixed_id_after_1460,simd,16,25,2922097,116883.88,1001
decode,mixed_id_after_1460,fused,16,22,2966299,134831.77272727274,1001
decode,mixed_id_after_1460,combined,16,38,3000009,78947.6052631579,1001
decode,mixed_id_after_1460,core,16,24,2843918,118496.58333333333,1001
decode,mixed_id_after_1460,baseline,17,21,2836537,135073.19047619047,1001
decode,mixed_id_after_1460,combined,17,38,2901106,76344.8947368421,1001
decode,mixed_id_after_1460,simd,17,25,2907386,116295.44,1001
decode,mixed_id_after_1460,fused,17,22,2939796,133627.0909090909,1001
decode,mixed_id_after_1460,core,17,24,2818467,117436.125,1001
decode,mixed_id_after_1460,simd,18,25,2923177,116927.08,1001
decode,mixed_id_after_1460,fused,18,22,2975955,135270.68181818182,1001
decode,mixed_id_after_1460,combined,18,38,2961928,77945.47368421052,1001
decode,mixed_id_after_1460,core,18,24,2820285,117511.875,1001
decode,mixed_id_after_1460,baseline,18,21,2785511,132643.38095238095,1001
decode,mixed_id_after_1460,core,19,24,2855705,118987.70833333333,1001
decode,mixed_id_after_1460,baseline,19,21,2758870,131374.7619047619,1001
decode,mixed_id_after_1460,fused,19,22,2925815,132991.5909090909,1001
decode,mixed_id_after_1460,simd,19,25,2903672,116146.88,1001
decode,mixed_id_after_1460,combined,19,38,2931312,77139.78947368421,1001
decode,mixed_id_after_1460,core,20,24,2874891,119787.125,1001
decode,mixed_id_after_1460,baseline,20,21,2785693,132652.04761904763,1001
decode,mixed_id_after_1460,combined,20,38,2917848,76785.47368421052,1001
decode,mixed_id_after_1460,fused,20,22,2975089,135231.31818181818,1001
decode,mixed_id_after_1460,simd,20,25,2914141,116565.64,1001
decode,mixed_id_after_1460,simd,21,25,2928759,117150.36,1001
decode,mixed_id_after_1460,combined,21,38,2920059,76843.65789473684,1001
decode,mixed_id_after_1460,baseline,21,21,2828123,134672.52380952382,1001
decode,mixed_id_after_1460,fused,21,22,2892098,131459,1001
decode,mixed_id_after_1460,core,21,24,2919055,121627.29166666667,1001
decode,mixed_id_after_1460,simd,22,25,2925570,117022.8,1001
decode,mixed_id_after_1460,combined,22,38,2980360,78430.52631578948,1001
decode,mixed_id_after_1460,core,22,24,2862791,119282.95833333333,1001
decode,mixed_id_after_1460,baseline,22,21,2746949,130807.09523809524,1001
decode,mixed_id_after_1460,fused,22,22,2935425,133428.4090909091,1001
decode,mixed_id_after_1460,combined,23,38,3028992,79710.31578947368,1001
decode,mixed_id_after_1460,core,23,24,2829740,117905.83333333333,1001
decode,mixed_id_after_1460,baseline,23,21,2793345,133016.42857142858,1001
decode,mixed_id_after_1460,simd,23,25,2972141,118885.64,1001
decode,mixed_id_after_1460,fused,23,22,2904034,132001.54545454544,1001
decode,mixed_id_after_1460,fused,24,22,2894149,131552.22727272726,1001
decode,mixed_id_after_1460,core,24,24,2821368,117557,1001
decode,mixed_id_after_1460,baseline,24,21,2775193,132152.04761904763,1001
decode,mixed_id_after_1460,combined,24,38,2921562,76883.21052631579,1001
decode,mixed_id_after_1460,simd,24,25,2909734,116389.36,1001
decode,mixed_id_after_1460,fused,25,22,2923150,132870.45454545456,1001
decode,mixed_id_after_1460,combined,25,38,2951827,77679.65789473684,1001
decode,mixed_id_after_1460,core,25,24,2829168,117882,1001
decode,mixed_id_after_1460,simd,25,25,2926026,117041.04,1001
decode,mixed_id_after_1460,baseline,25,21,2797660,133221.90476190476,1001
decode,mixed_id_after_1460,baseline,26,21,2724640,129744.76190476191,1001
decode,mixed_id_after_1460,simd,26,25,2962992,118519.68,1001
decode,mixed_id_after_1460,fused,26,22,3026565,137571.13636363635,1001
decode,mixed_id_after_1460,core,26,24,2896726,120696.91666666667,1001
decode,mixed_id_after_1460,combined,26,38,2926271,77007.13157894737,1001
decode,mixed_id_after_1460,core,27,24,2898521,120771.70833333333,1001
decode,mixed_id_after_1460,fused,27,22,2994155,136097.95454545456,1001
decode,mixed_id_after_1460,baseline,27,21,2814141,134006.7142857143,1001
decode,mixed_id_after_1460,combined,27,38,2988201,78636.86842105263,1001
decode,mixed_id_after_1460,simd,27,25,2907770,116310.8,1001
decode,mixed_id_after_1460,fused,28,22,2946738,133942.63636363635,1001
decode,mixed_id_after_1460,combined,28,38,3000762,78967.42105263157,1001
decode,mixed_id_after_1460,simd,28,25,2935504,117420.16,1001
decode,mixed_id_after_1460,baseline,28,21,2836755,135083.57142857142,1001
decode,mixed_id_after_1460,core,28,24,2860504,119187.66666666667,1001
decode,mixed_id_after_1460,simd,29,25,2940378,117615.12,1001
decode,mixed_id_after_1460,core,29,24,2925539,121897.45833333333,1001
decode,mixed_id_after_1460,fused,29,22,2945965,133907.5,1001
decode,mixed_id_after_1460,combined,29,38,2920251,76848.71052631579,1001
decode,mixed_id_after_1460,baseline,29,21,2845811,135514.80952380953,1001
decode,mixed_id_after_1460,combined,30,38,2913055,76659.34210526316,1001
decode,mixed_id_after_1460,core,30,24,2850304,118762.66666666667,1001
decode,mixed_id_after_1460,simd,30,25,2965400,118616,1001
decode,mixed_id_after_1460,fused,30,22,2960038,134547.18181818182,1001
decode,mixed_id_after_1460,baseline,30,21,2828012,134667.2380952381,1001
decode_json,mixed_id_after_1460,baseline,0,2,2185154,1092577,1001
decode_json,mixed_id_after_1460,core,0,2,2127687,1063843.5,1001
decode_json,mixed_id_after_1460,combined,0,2,2227656,1113828,1001
decode_json,mixed_id_after_1460,fused,0,2,2227024,1113512,1001
decode_json,mixed_id_after_1460,json_only,0,3,2735316,911772,1001
decode_json,mixed_id_after_1460,simd,0,2,2175239,1087619.5,1001
decode_json,mixed_id_after_1460,combined,1,2,2022957,1011478.5,1001
decode_json,mixed_id_after_1460,simd,1,2,2149369,1074684.5,1001
decode_json,mixed_id_after_1460,baseline,1,2,2169992,1084996,1001
decode_json,mixed_id_after_1460,json_only,1,3,2727708,909236,1001
decode_json,mixed_id_after_1460,core,1,2,2189019,1094509.5,1001
decode_json,mixed_id_after_1460,fused,1,2,2182680,1091340,1001
decode_json,mixed_id_after_1460,core,2,2,2161476,1080738,1001
decode_json,mixed_id_after_1460,simd,2,2,2134098,1067049,1001
decode_json,mixed_id_after_1460,combined,2,2,2023081,1011540.5,1001
decode_json,mixed_id_after_1460,json_only,2,3,2738996,912998.6666666666,1001
decode_json,mixed_id_after_1460,fused,2,2,2223145,1111572.5,1001
decode_json,mixed_id_after_1460,baseline,2,2,2203966,1101983,1001
decode_json,mixed_id_after_1460,baseline,3,2,2172686,1086343,1001
